id,genre,track_name,artist_name,valence,energy,acousticness,danceability,liveness,loudness,tempo,speechiness,time_signature,key,instrumentalness,mood_encoded,mood
5K4rwjecvZnhTAwfFHgOYK,dancehall,Hot Fuk (Album Version),Mr. Vegas,0.905,0.92,0.0151,0.481,0.344,-2.813,154.673,0.324,5,5,0.0,1,Energetic
7mtR5jAkzwouXkH49dzgG7,dancehall,Traktor,Djämes Braun,0.703,0.679,0.0695,0.619,0.18,-5.282,88.5,0.324,4,10,0.0,1,Energetic
3oBTK8oXmPrDvkAoNQJpna,dancehall,Slam,Beenie Man,0.753,0.824,0.435,0.714,0.11,-5.077,174.101,0.271,4,10,0.0,2,Happy
7uPGdUerFVtAtvSQVJhugb,dancehall,Freaky Gal (Juleen) Part 1,Vybz Kartel,0.797,0.657,0.589,0.794,0.0922,-8.038,95.155,0.506,4,10,0.0,2,Happy
6v1Z0ZOzAKiwl4A2iJ66XF,dancehall,Tomgang,Shaka Loveless,0.7,0.701,0.0357,0.74,0.147,-3.789,77.937,0.128,4,5,0.0,1,Energetic
0k2GOhqsrxDTAbFFSdNJjT,dancehall,Temperature,Sean Paul,0.822,0.6,0.106,0.951,0.0712,-4.675,125.04,0.0685,4,0,0.0,2,Happy
73NZaRtwZZCfwgj4XBSMEg,dancehall,Hold You [Hold Yuh] - Soca Refix,Soca Gold,0.93,0.907,0.0972,0.482,0.0489,-4.365,106.784,0.0397,4,5,0.0,1,Energetic
1V2oqGk8DYKaghlS2zP7kH,dancehall,Skip To Ma Luu,Various Artists,0.789,0.971,0.26,0.723,0.783,-3.543,100.028,0.12,4,1,0.0,2,Happy
3EzT3x8P5Nn2lErD1jQQdM,dancehall,Your Business,Vybz Kartel,0.395,0.903,0.395,0.904,0.272,-5.82,105.05,0.0907,4,10,0.0,2,Happy
0Qxkgetw75OGm964YXcNJ1,dancehall,Pran pié,Kalash,0.315,0.588,0.135,0.947,0.0973,-6.274,107.03,0.2,4,9,5.26e-06,3,Sad
0j3k5lalAmEHaXJeytoMB6,dancehall,Murderer,Barrington Levy,0.617,0.549,0.0845,0.865,0.081,-10.083,142.8,0.244,4,0,0.158,2,Happy
5AoswEmlPPrhAoErCm0Y0Y,dancehall,Touch the Sky (feat. DJ Ammo),Sean Paul,0.681,0.913,0.00783,0.793,0.246,-5.324,129.99,0.17,4,5,0.0761,1,Energetic
6bpM5eshfckRhe1NlRWLve,dancehall,Party Tun Up,Mr. Vegas,0.728,0.866,0.121,0.846,0.0803,-2.92,124.993,0.11,4,4,1.3e-05,2,Happy
7nS2fVHo5Z0lneH0AYk9kO,dancehall,What A Feeling (feat. Paul Wall),Collie Buddz,0.944,0.84,0.0251,0.713,0.192,-6.116,95.476,0.132,4,6,7.9e-06,2,Happy
2lkDFYESChHiOAX4cwrYUV,dancehall,Busy Latino,Busy Signal,0.705,0.845,0.261,0.832,0.0361,-3.143,124.002,0.126,4,8,0.0,2,Happy
3DeEb7vxwOS0en72Eou18q,dancehall,Dream Woman,Ce'Cile,0.679,0.739,0.164,0.612,0.315,-4.651,89.788,0.0918,4,1,0.0,1,Energetic
7MxeM91aoVVa4d2ug2bsVu,dancehall,Come Roun,Mavado,0.405,0.482,0.142,0.728,0.0663,-6.152,119.653,0.0933,5,1,0.0522,3,Sad
1h4APWWn3FtAWNAqY2xVvf,dancehall,Gal You Ah Lead,Various Artists,0.699,0.697,0.386,0.594,0.0681,-5.009,97.81,0.287,4,5,0.0,2,Happy
7x52Twhyn6H57qFmyGY2us,dancehall,Twice My Age,Shabba Ranks,0.929,0.419,0.00771,0.828,0.0894,-18.303,92.322,0.139,4,0,2.17e-06,2,Happy
1fWOA45K1YV9Q3d98zh1uO,dancehall,Whine Up,Various Artists,0.517,0.662,0.147,0.734,0.192,-4.325,62.457,0.117,4,9,2.87e-06,2,Happy
5mc9QAgYWjHaSEm7EQtCot,dancehall,No Games (Explicit),Various Artists,0.582,0.944,0.275,0.628,0.4,-0.7,170.948,0.223,4,10,0.0,1,Energetic
32ryIljZU31wGhQqnYmEAA,dancehall,Unruly Gal,Various Artists,0.495,0.849,0.29,0.79,0.0588,-3.544,110.992,0.151,4,5,0.0,2,Happy
35Dh7WSf3vVJZ5UYPuXlxk,dancehall,bike back,Various Artists,0.929,0.635,0.223,0.887,0.0853,-5.774,103.08,0.0434,4,7,0.0,2,Happy
7et4Uio4Aj12NS9TRIojb7,dancehall,Gal A Bubble,Various Artists,0.627,0.77,0.0362,0.827,0.0777,-6.309,100.088,0.243,4,7,0.00111,2,Happy
3ADcRFFSfs9aoakp9xKCtf,dancehall,Alingo,P-Square,0.61,0.885,0.0397,0.735,0.0916,-3.669,125.946,0.175,4,10,0.0,2,Happy
4wRflVOo571jhoncK4C5vT,dancehall,Wild Out,Collie Buddz,0.873,0.814,0.0765,0.663,0.103,-4.995,124.803,0.316,5,10,0.0,1,Energetic
1h1JsYN9IMkW5myPQUyPQa,dancehall,You Like It,Various Artists,0.873,0.858,0.233,0.632,0.0672,-5.551,199.741,0.289,4,0,0.0,2,Happy
4Pq4xwhIULSoL97ZeLmdNo,dancehall,Here Comes Trouble,Various Artists,0.848,0.739,0.242,0.754,0.0759,-5.976,83.495,0.232,4,9,0.0,2,Happy
2w7Cyllyv4El4wKqe7spNd,dancehall,Top Shotta Nah Miss,Mavado,0.477,0.77,0.00162,0.582,0.178,-4.805,97.023,0.206,3,7,0.0,1,Energetic
4DLjZKkBqtlugvgmMzdkxl,dancehall,Mi Baby Dat,Popcaan,0.8,0.707,0.198,0.784,0.323,-6.362,100.758,0.23,4,6,0.0,2,Happy
7g2bNWKiV9Y6wE2Ev12fuK,dancehall,Dumpa Truck,Various Artists,0.443,0.752,0.215,0.76,0.097,-3.33,99.522,0.254,4,1,0.0,2,Happy
2PeqySMpiFn1jBpyW5i2m8,death-metal,Cataclysmic Purification,Suffocation,0.322,0.932,0.000531,0.331,0.205,-6.166,140.257,0.203,4,1,0.0137,1,Energetic
2dXntvwKl6MEiEdzgfxT0u,death-metal,Secured Limitations,Morbid Angel,0.0463,0.958,0.000234,0.17,0.44,-7.104,84.122,0.102,3,11,0.000176,1,Energetic
4SXbZbMoKTaBAFcsbSkdc4,death-metal,Annihilation of the Wicked,Nile,0.0887,0.837,7.1e-06,0.207,0.111,-6.236,110.844,0.0559,4,9,0.926,2,Happy
2GoBwSF9xk6aSt6jGpCxvk,death-metal,Deliver Us,In Flames,0.322,0.967,2.15e-05,0.5,0.114,-2.719,110.02,0.0558,4,10,0.257,1,Energetic
1prrrQSTr9OBRkjFVkC2CQ,death-metal,Yesterday Is Dead And Gone,Arch Enemy,0.176,0.982,9.05e-06,0.354,0.316,-4.675,150.101,0.0855,4,1,0.0834,1,Energetic
0ItAcLSkUiePOmFGun3cSe,death-metal,Crystal Mountain,Death,0.362,0.979,4.48e-05,0.261,0.374,-6.218,175.866,0.221,4,7,0.0014,1,Energetic
5ShHrgGErJ9JOJ5VU8oIGw,death-metal,Kawazu,Morbid Angel,0.0333,0.251,0.915,0.198,0.907,-32.094,135.152,0.0459,4,5,0.661,0,Calm
1frDi3xG2qvyRLzqPgVYo4,death-metal,Unleashing the Bloodthirsty,Cannibal Corpse,0.0998,0.986,0.000242,0.318,0.0804,-6.82,130.248,0.143,4,5,0.232,1,Energetic
1lFYsQ3TK664YLEVTXqGE0,death-metal,Yezd Desert Ghul Ritual In The Abandoned Towers Of Silence,Nile,0.383,0.581,0.696,0.696,0.218,-12.822,99.011,0.0323,4,1,0.146,3,Sad
61LjDjRh0qXpd5wn24Kw9l,death-metal,Never To Be Seen Again,Deicide,0.11,0.994,8.84e-05,0.259,0.112,-3.912,114.217,0.116,5,4,0.371,1,Energetic
37m2mDkTzTTlihlUH1r0r5,death-metal,Fermented Offal Discharge,Necrophagist,0.0766,0.981,7.96e-06,0.299,0.349,-4.453,111.992,0.2,4,10,0.515,1,Energetic
1bhT7RgdMM1rHqbkpoREdR,death-metal,Premature Autopsy,Entombed,0.194,0.961,1.95e-06,0.124,0.0678,-6.607,172.986,0.111,4,7,0.85,1,Energetic
6Sm3PCDsrkiT3n5CWaG2tu,death-metal,Leprosy,Death,0.189,0.982,1.98e-06,0.245,0.0652,-9.004,108.394,0.106,4,10,0.156,1,Energetic
4D7gHRiySFoaNE9zcwXDb4,death-metal,Revolution Begins,Arch Enemy,0.227,0.853,1.67e-05,0.297,0.0987,-3.121,124.055,0.0597,4,1,0.0101,1,Energetic
02PZzvMoGa2Jh6zh2des0v,death-metal,Chapter For Transforming Into a Snake,Nile,0.107,0.882,4.68e-06,0.277,0.157,-7.332,126.938,0.103,4,1,0.912,2,Happy
5J9aXPLajchcl1gjd7lJZn,death-metal,Cycles of Suffering,Suffocation,0.197,0.974,4.1e-05,0.403,0.362,-4.297,105.835,0.0919,3,3,0.917,2,Happy
6S08HBELkZMCjJIWLYaguu,death-metal,Rejection Role,Soilwork,0.421,0.967,7.94e-05,0.432,0.266,-5.601,87.498,0.0903,4,11,0.0199,1,Energetic
6Kw0JSWfXsvqd3BllTemmW,death-metal,Bleed For Me,Dismember,0.131,0.982,1.94e-06,0.119,0.301,-3.81,167.39,0.168,4,5,0.862,2,Happy
2knZJYjLYRezPC8j6E25KC,death-metal,Winds of Creation,Decapitated,0.521,0.945,7.53e-06,0.248,0.212,-6.619,141.529,0.105,4,10,0.799,1,Energetic
2KGH9mcrOpe678C5SzTmgM,death-metal,Nar Mattaru,Morbid Angel,0.0855,0.392,0.507,0.363,0.105,-22.479,118.549,0.0824,3,0,0.862,0,Calm
1Ds58cpyJzL0YTKk02vh1C,death-metal,Evisceration Plague,Cannibal Corpse,0.257,0.98,0.00127,0.291,0.102,-5.138,79.792,0.153,4,1,0.091,1,Energetic
7kNmFxOobQJOTw4zG7OWaL,death-metal,Kem Khefa Kheshef,Nile,0.0666,0.963,6.06e-06,0.409,0.374,-4.352,125.0,0.121,4,2,0.935,2,Happy
2DBQDu3P4fH2F4Qyju4SYV,death-metal,The Pentecostal,Deicide,0.0371,0.789,0.000295,0.294,0.318,-6.056,113.422,0.062,4,1,0.684,1,Energetic
1DTg6jxCJzqkKHOsexSB64,death-metal,The Oppression,Fleshgod Apocalypse,0.0327,0.99,0.000803,0.37,0.0767,-1.84,119.983,0.153,4,6,0.897,2,Happy
6uw0ccDTu2taJB1KU6ggQk,death-metal,Now You've Got Something to Die For,Lamb of God,0.217,0.986,0.00272,0.36,0.125,-2.486,92.335,0.103,4,2,0.00109,1,Energetic
0dcybrjs9Qcfga8aHbl7Y1,death-metal,Mental Hemorrhage,Suffocation,0.286,0.958,0.00193,0.508,0.128,-5.633,105.01,0.0821,3,9,0.0162,1,Energetic
4kbVIn16FLj4PinDsUfwsM,death-metal,Deadnight Warrior,Children Of Bodom,0.223,0.967,3.17e-05,0.32,0.261,-4.162,105.847,0.145,4,6,0.765,1,Energetic
25avRc0PSQ8HsNjjeGx459,death-metal,Mentally Blind,Death,0.351,0.958,9.41e-05,0.332,0.152,-5.432,70.341,0.13,4,7,0.0106,1,Energetic
4NAi7h0zpsUIQB7geMWQlU,death-metal,Slave to the Cross,Deicide,0.0568,0.983,0.0584,0.432,0.242,-4.903,98.036,0.162,3,10,0.688,1,Energetic
6jCQ5sTAAHiuPt5GTvTbaI,death-metal,Libation Unto the Shades Who Lurk In the Shadows of the Temple of Anhur,Nile,0.0392,0.0915,0.963,0.334,0.115,-25.494,120.248,0.0499,4,10,0.955,0,Calm
6VqU0I8OvuB7jq4T4xEJez,death-metal,Descend Into Depravity,Dying Fetus,0.43,0.873,2.3e-05,0.212,0.0538,-6.788,170.022,0.0594,4,1,0.9,2,Happy
499kro0PaMcHVTIPuNJqKu,death-metal,Seven,Necrophagist,0.102,0.983,2.76e-05,0.318,0.18,-7.927,119.943,0.111,5,6,0.537,2,Happy
1erRDf98WX0VllciGPYO1H,death-metal,Arise,Sepultura,0.159,0.961,1.52e-05,0.372,0.0916,-6.765,115.336,0.0931,4,9,0.0548,1,Energetic
0X8GcTOE9dwAhgQeJI7dQK,death-metal,One With The Flies,Soilwork,0.367,0.958,9.47e-06,0.547,0.221,-3.93,114.989,0.0797,4,1,0.567,1,Energetic
1hAnBUMPk1EMEeEiVIy2f9,death-metal,Carnage in the Temple of the Damned,Deicide,0.0388,0.993,5.63e-05,0.323,0.15,-6.563,117.3,0.192,4,11,0.167,1,Energetic
6fcE7mTnfSzcU2svV5oMh0,death-metal,Spearhead,Bolt Thrower,0.17,0.677,2.56e-06,0.254,0.286,-14.939,138.375,0.0517,4,9,0.857,2,Happy
4DJWXpvDOR2ZV3wDNNKl9N,death-metal,The Invoking,Suffocation,0.567,0.888,1.78e-06,0.296,0.0795,-10.324,105.526,0.106,4,10,0.932,2,Happy
4WZuTswubOiMnVt1rlG6sL,death-metal,Staring Through The Eyes Of The Dead,Cannibal Corpse,0.0732,0.977,5.16e-06,0.26,0.173,-7.414,129.541,0.12,3,7,0.877,2,Happy
7u1irRlfQpzGlKZ8Ta2UQz,death-metal,Crown of Horns,Cryptopsy,0.27,0.987,1.33e-05,0.277,0.336,-4.78,108.293,0.177,3,11,0.811,2,Happy
4Jg1FIbHlwoRi0olOJxtcF,death-metal,Under A Serpent Sun,At The Gates,0.184,0.983,3.66e-06,0.171,0.299,-7.688,79.262,0.191,4,7,0.887,2,Happy
5DJkaOtzz49g1p2tepUsRX,death-metal,World Of Shit (The Promised Land),Morbid Angel,0.116,0.932,0.000175,0.438,0.43,-9.296,116.587,0.144,4,9,0.00543,2,Happy
3AZoDPKMIwXVTEigOmC8BG,death-metal,Corporal Jigsore Quandary,Carcass,0.215,0.887,4.26e-06,0.288,0.115,-12.778,138.815,0.0754,4,11,0.656,2,Happy
4K3qzy3AR3Lo02ybxs90gW,death-metal,Zombie Ritual,Death,0.142,0.951,2.77e-06,0.226,0.444,-7.866,114.231,0.093,4,7,0.0645,2,Happy
3f0s3N7GTbjrybCTzcdowd,death-metal,Bible Basher,Deicide,0.408,0.944,0.00243,0.335,0.103,-6.711,172.56,0.0772,4,8,0.419,1,Energetic
2Gju5d2v1dm5kLrZLmyCY4,death-metal,Revelation of Existence (The Trip),Decapitated,0.254,0.996,1.68e-05,0.405,0.327,-3.092,170.006,0.151,4,6,0.24,1,Energetic
1uOkapWUZPXQRRHTAAfu6E,death-metal,Omerta,Lamb of God,0.185,0.98,0.00211,0.415,0.325,-4.056,118.512,0.202,4,6,0.00164,1,Energetic
74sEzDFrgGFxaM7xrEyOkG,death-metal,Drowned,Entombed,0.236,0.931,4.23e-06,0.166,0.276,-7.042,107.676,0.0832,4,1,0.171,1,Energetic
2uDAmtscYF9bNuVWSbETKX,death-metal,Helleluyah - God Is Dead,Vader,0.0712,0.971,1.3e-05,0.508,0.37,-1.318,120.06,0.0503,4,2,0.000452,1,Energetic
62261AoDt4ICk1HcKYgE2y,death-metal,Final Revelation,Bolt Thrower,0.165,0.857,2.01e-06,0.122,0.046,-11.627,70.996,0.131,4,6,0.912,2,Happy
2DR9AzDhYeStkHupvU08FC,death-metal,Guardians Of Asgaard,Amon Amarth,0.279,0.953,0.000129,0.529,0.146,-4.562,134.968,0.0594,4,9,0.000487,1,Energetic
2gnGtOtacNfK1hlo6VicQe,deep-house,Predictable - Ben Pearce Re-Work,Ben Pearce,0.388,0.618,0.000265,0.747,0.0514,-11.327,124.007,0.0613,4,3,0.637,2,Happy
5pn8UtwJ4udgSPxOQmLjMI,deep-house,NE1BUTU,Scuba,0.107,0.976,0.00209,0.368,0.234,-7.431,127.983,0.121,4,7,0.57,2,Happy
2zAdC1nz5cohgX4ek5ibGQ,deep-house,Bar A Thym,Various Artists,0.795,0.758,0.000726,0.808,0.07,-8.395,126.0,0.0587,4,6,0.883,2,Happy
4T5UGDrc3k8b6JsWEDbiDg,deep-house,When the Night Is Over (Claptone Remix) [feat. Newtimers],The Magician,0.789,0.534,0.0127,0.894,0.0479,-6.959,120.018,0.0536,4,7,0.0942,2,Happy
0PzIY2m1OSdOE2ube5E3xl,deep-house,Maiden - Yen Sleep Remix,Various Artists,0.216,0.861,0.0146,0.632,0.23,-6.786,107.983,0.0391,4,6,0.497,2,Happy
66xglsbhdieY4tD7i12mLq,deep-house,Drifting - Radio Mix,Low Steppa,0.197,0.786,0.0304,0.78,0.0511,-6.911,123.012,0.0637,4,4,9.2e-05,2,Happy
73fzqUYBpDHXGEBnlU4rsw,deep-house,City Life - feat. Cari Golden [Maceo Plex Remix],DJ T.,0.459,0.777,0.00239,0.792,0.593,-9.154,121.002,0.0709,4,3,0.851,1,Energetic
5Gj1FWdY2coL2N77Denocm,deep-house,What You've Done - Original Mix,Martin Ikin,0.632,0.948,0.00375,0.804,0.0417,-7.691,123.975,0.0514,4,11,0.876,2,Happy
1tDHZiAZAqVnAilKfCwF6B,deep-house,I Can't Go Under (feat. Malena Perez),Various Artists,0.655,0.743,0.0195,0.803,0.108,-7.57,126.025,0.0476,4,1,0.919,2,Happy
0BmNEP4GXm3JC6tRLs79wr,deep-house,Ask Yourself,Julio Bashmore,0.484,0.708,0.0485,0.754,0.101,-6.215,125.945,0.0949,4,6,0.172,2,Happy
2VN9gqP2tg6ZfDWDfX9FHr,deep-house,Coma Cat,Various Artists,0.636,0.861,0.00238,0.722,0.319,-6.862,119.01,0.052,4,0,0.289,2,Happy
7kbTgC6h96UOBLhVZng6gO,deep-house,Move Or Not - Original Mix,Purple Disco Machine,0.53,0.899,0.00151,0.86,0.0372,-7.026,120.023,0.0906,4,2,0.484,2,Happy
6MLWGCJ4OnfChlVwHAwtnx,deep-house,Sie ist Schön,Various Artists,0.178,0.5,0.0462,0.719,0.0985,-11.703,122.005,0.0342,4,0,0.387,3,Sad
1EyMCAegp7sU41n561SpVK,deep-house,To Hold You - Tuomas Salmela's Finnish This Remix,Hesohi,0.304,0.821,0.0232,0.723,0.0646,-8.261,124.009,0.0453,4,10,0.814,2,Happy
1HaNr9O0hU8UghPrSFxu5l,deep-house,Out Of Reach - Alfred Taylor Remix,Jody Wisternoff,0.419,0.768,0.00211,0.804,0.0613,-9.315,122.002,0.0616,4,0,0.91,2,Happy
3rPlPx628ylDxGTfo7V491,deep-house,Turning Point - Original Mix,Karmon,0.569,0.689,0.00109,0.809,0.145,-10.472,117.996,0.065,4,10,0.876,2,Happy
3yWOXETeZp4XzgPBjzXSHH,deep-house,Deep N Raw,Rootstrax,0.277,0.479,0.0323,0.808,0.137,-10.044,122.004,0.0669,4,11,0.889,0,Calm
37sZMArjMiqxZrX7hWKiho,deep-house,Close These Curtains - Stimming Remix,Yoko Duo,0.133,0.366,0.0274,0.811,0.0337,-14.884,121.013,0.0947,4,11,0.104,3,Sad
6oDVmBRNYzuieJdr6xwVhn,deep-house,Spoons,Rudimental,0.706,0.583,0.0337,0.841,0.11,-9.694,120.015,0.0932,4,1,0.41,2,Happy
1vulVufYMov2nQTHPSXhvq,deep-house,The Future Is Yours,Kraak & Smaak,0.571,0.565,0.0024,0.665,0.45,-8.17,122.507,0.0354,4,7,0.0152,2,Happy
1wap9wHVL6wzhmQOuyhwMH,deep-house,White Noise,Disclosure,0.902,0.844,0.00963,0.665,0.311,-6.164,119.978,0.0501,4,10,0.000215,2,Happy
0t3WLhaGEcxanXfk1gal8D,deep-house,The Guitar Man - Original Mix,WEISS,0.494,0.594,0.00305,0.865,0.0795,-8.436,121.995,0.0684,4,6,0.325,2,Happy
19W5Y8z2cIbLS4KUsYj6I5,deep-house,Distrait - Original Mix,Steve Lawler,0.407,0.481,0.0905,0.808,0.0977,-9.286,124.99,0.101,4,1,0.904,0,Calm
2DUhSjhOQvh5mxcus6bX0W,deep-house,Scala,Agoria,0.303,0.619,0.000174,0.722,0.183,-8.533,124.004,0.0397,4,2,0.499,2,Happy
0MsNZVVK4jHNZzEnbijWz7,deep-house,Do It Do It Do It,Sebastian Wojkowski,0.704,0.818,0.00333,0.879,0.0798,-5.749,119.996,0.0611,4,11,0.897,2,Happy
1DFPAsyixJXTqmCQuEZ3kx,deep-house,Ole (Remix),Various Artists,0.423,0.211,0.295,0.816,0.266,-18.026,118.0,0.103,4,5,0.904,0,Calm
3Pr96HtNA2kAMCb3Ju2pdn,deep-house,Nowhere - Original Mix,Various Artists,0.454,0.806,0.0116,0.809,0.108,-7.937,125.014,0.0467,4,9,0.688,2,Happy
7j8rpn7ozddHA0Bj08q2Yo,deep-house,Face Off,Dualton,0.967,0.644,0.000578,0.862,0.0618,-10.942,125.963,0.0818,4,10,0.786,2,Happy
1H2I974rGAMkhovUr92Y85,deep-house,Frisky,Maceo Plex,0.264,0.587,0.00151,0.8,0.0936,-10.481,122.007,0.0579,4,1,0.737,2,Happy
1FN02yWNd706aVGRETkpso,deep-house,Kackvogel - Original Mix,Solomun,0.365,0.745,0.208,0.875,0.0749,-10.156,117.995,0.0466,4,7,0.449,2,Happy
5TGpeMlR6uYQ04SBtOWsrU,deep-house,Keep Control - Hosh Radio Edit,Sono,0.299,0.72,0.012,0.736,0.101,-10.56,116.953,0.0652,4,10,0.309,2,Happy
5kpOye3gjnvcEykOIooptV,deep-house,Ever Never - Original,Various Artists,0.153,0.491,0.00773,0.757,0.0757,-11.138,125.001,0.0364,4,9,0.803,3,Sad
2sbbgdB0PSErLG8SQFhLvj,deep-house,C O O L - Ben Pearce Remix,Le Youth,0.383,0.812,0.0935,0.696,0.0915,-6.342,122.006,0.0698,4,9,0.595,2,Happy
5qpfEDmweLGoR6Ogh4QTpl,deep-house,Paper Aeroplane - Original Mix,Francesco Rossi,0.462,0.876,0.239,0.787,0.0592,-10.7,124.012,0.035,4,11,0.648,2,Happy
6XN4MK8CPDnhAPquJtF5cu,deep-house,Need U (100%) [feat. A*M*E] - Radio Edit,Duke Dumont,0.469,0.835,0.00176,0.681,0.354,-5.705,124.047,0.049,4,0,0.00183,1,Energetic
5cGajXPRGOdDJHoKSa6vH3,deep-house,Leave Me,Various Artists,0.235,0.742,0.00204,0.781,0.051,-8.327,120.007,0.0513,4,1,0.847,2,Happy
2wT61I0Zqfbdzrkr2dGd8r,deep-house,Grab Her!,Disclosure,0.451,0.899,0.0531,0.872,0.124,-6.021,121.015,0.111,4,1,0.244,2,Happy
6KB0srzrdvl41F8Jta471B,deep-house,Sunset (feat. Marques Toliver),Compuphonic,0.706,0.35,0.0897,0.851,0.0992,-9.438,114.991,0.0496,4,8,0.555,2,Happy
1Ht4NJdY8adMsW540P5vG0,deep-house,Come With Me - Radio Mix,Nora En Pure,0.308,0.758,0.00307,0.677,0.22,-6.523,119.999,0.027,4,6,0.736,2,Happy
2vnqqcjcF2EyvWAsKGspcl,deep-house,Can't Find My Baby,Daniel Steinberg,0.52,0.742,0.00183,0.808,0.081,-6.858,123.993,0.0528,4,0,0.776,2,Happy
2pfKz8DPmVsO0uBMSDK7vO,deep-house,Brooklyn - Original Mix,Groovebox,0.15,0.884,0.000177,0.831,0.0363,-6.103,125.98,0.0714,4,10,0.299,1,Energetic
4ftfnryuTPdsuyCiAZAcx8,deep-house,Wes,Various Artists,0.145,0.712,0.00494,0.719,0.141,-7.173,125.437,0.0764,4,6,0.806,2,Happy
4KRkEk3K81E6jUYSBSXWt2,deep-house,Crazy - Nôze Remix Extended Club Version,Pete Tong,0.354,0.544,0.0309,0.892,0.107,-9.844,117.994,0.0549,4,5,0.0362,2,Happy
1JUyWrDQ2ev6SWnYiRyDOV,deep-house,Ruff Stuff,Justin Martin,0.453,0.47,0.00938,0.842,0.0974,-8.545,123.006,0.0485,4,6,0.782,2,Happy
32WaOb0VKF4qIa6n5R6Sqy,deep-house,Lovebreak - Original Mix,Various Artists,0.227,0.437,0.0149,0.805,0.0674,-10.585,120.028,0.0454,4,6,0.742,2,Happy
5ALIJpJJHjy2rO6SWK26Ea,deep-house,New Hateration - MK Remix,Louie Fresco,0.965,0.567,0.0226,0.887,0.0383,-8.402,118.009,0.07,4,1,0.242,2,Happy
6vi0raG5wVvth39ytUWjFA,deep-house,Mango,Sascha Funke,0.422,0.55,0.000775,0.67,0.0863,-11.353,125.003,0.0586,4,5,0.92,0,Calm
4vWTdhihiqTiwYcikpRKm0,deep-house,Turning - Original Mix,Various Artists,0.546,0.817,0.000274,0.75,0.183,-8.264,121.014,0.0545,4,2,0.883,2,Happy
3cumjsnfZLEMx88UQuH5qt,deep-house,Regenerate,Booka Shade,0.546,0.585,0.241,0.837,0.496,-9.604,125.008,0.168,4,7,0.792,3,Sad
1YrDXC5z5rbJnbzCQOjOgQ,deep-house,I'll Take Care Of U,Gil Scott-Heron,0.557,0.462,0.389,0.657,0.0745,-12.965,122.102,0.345,4,0,0.125,3,Sad
0EEEZg4iec2SEY2IYzDI5n,detroit-techno,Beyond the Abyss,Drexciya,0.557,0.611,0.063,0.767,0.0678,-15.405,143.489,0.0833,4,11,0.956,0,Calm
4wW9Xv0YkWydYIDDMRuy6X,detroit-techno,Elements Of Tone - J's A Mix,Various Artists,0.876,0.726,0.00376,0.643,0.104,-8.935,125.081,0.0616,4,4,0.504,2,Happy
2iX9aSAZmSxZ5dbLAqKbUO,detroit-techno,When A Thought Becomes You,Various Artists,0.95,0.626,0.541,0.848,0.114,-10.922,122.235,0.103,3,1,0.756,2,Happy
6bV0lrvZGHqitHxhTh6A0H,detroit-techno,Alpha - James Ruskin Remix,Robert Hood,0.147,0.637,0.00014,0.746,0.108,-12.523,128.014,0.0633,4,6,0.909,2,Happy
1Mi9ZbjQ3Ks77p51QiCflt,detroit-techno,Kaleidoscopic Ecstasy,Space Dimension Controller,0.291,0.749,0.178,0.614,0.385,-10.434,101.995,0.034,4,6,0.753,3,Sad
2dGSxnoUF2hf4yl5jFF3dk,detroit-techno,Mount Babe Bricks,Various Artists,0.563,0.738,0.027,0.713,0.142,-7.236,127.002,0.0369,4,11,0.813,2,Happy
0CC89HzRZaL137aYyYBkqa,detroit-techno,Future (feat. Inner City) - Kenny Larkin Tension Mix; James Talk Edit,Kevin Saunderson,0.283,0.7,0.0824,0.785,0.0375,-9.802,124.008,0.201,4,7,0.281,2,Happy
3k11FnPeigDyS739vvZYsl,detroit-techno,Universe Dust - Original Mix,Doomwork,0.749,0.723,0.000383,0.807,0.058,-9.61,125.006,0.0545,4,10,0.89,2,Happy
4dh47Rb2MmLjjPVpvLQLG4,detroit-techno,Crystal Caverns 1991,Lone,0.662,0.957,0.000388,0.608,0.0878,-5.019,140.019,0.0371,4,1,0.864,2,Happy
3NxjJ81U0s8Hc21maoggtC,detroit-techno,Twin Cities,Theo Parrish,0.055,0.83,0.019,0.929,0.113,-10.121,115.917,0.137,4,1,0.75,2,Happy
5qQ5GqomeoFjFLoM48qJek,detroit-techno,Freek,Various Artists,0.135,0.706,0.0128,0.808,0.0782,-14.006,129.782,0.066,4,11,0.965,1,Energetic
4n8pXF0YU24Aleb4jjMJTT,detroit-techno,Pump The Move - Kenny Larkin Mix,e-Dancer,0.306,0.787,4.87e-06,0.685,0.0843,-8.619,126.222,0.0528,4,10,0.851,2,Happy
64LJBNzvwrLBbVUWLA3Ab8,detroit-techno,Underground Thang - Version 1,Various Artists,0.0678,0.551,3.32e-05,0.792,0.0854,-9.674,124.993,0.0449,4,10,0.912,0,Calm
1sdJspOrrCCyv5caiEIDdr,detroit-techno,Daylight,Jeff Mills,0.0338,0.156,0.973,0.145,0.0908,-16.795,82.734,0.0407,4,8,0.973,0,Calm
6rhzQ8Wb83YWR6HxuUimmd,detroit-techno,DJ-Kicks Track - (At Les),Various Artists,0.413,0.631,0.000665,0.794,0.332,-15.747,135.007,0.0943,4,2,0.8,2,Happy
4eS5ijhuKBiKtTUATxPHMe,detroit-techno,Chicken Noodle Soup,Psyche,0.185,0.733,0.0373,0.65,0.315,-6.191,131.926,0.0368,4,1,0.772,2,Happy
